Territorio;Periodo;Provenienza;Arrivi Hotel;Arrivi Altro;Arrivi Totali
Treviso;2013-08;Paesi esteri;43835.0;5760.0;49595.0
Treviso;2013-09;Italia;25952.0;6569.0;32521.0
Treviso;2013-09;Paesi esteri;42712.0;5658.0;48370.0
Treviso;2013-10;Italia;27687.0;6568.0;34255.0
Treviso;2013-10;Paesi esteri;37256.0;4310.0;41566.0
Treviso;2013-11;Italia;23337.0;5907.0;29244.0
Treviso;2013-11;Paesi esteri;17900.0;1695.0;19595.0
Treviso;2013-12;Italia;22857.0;5188.0;28045.0
Treviso;2013-12;Paesi esteri;17172.0;1360.0;18532.0
Treviso;2014-01;Italia;20245.0;3967.0;24212.0
Treviso;2014-01;Paesi esteri;16499.0;1249.0;17748.0
Treviso;2014-02;Italia;24061.0;4398.0;28459.0
Treviso;2014-02;Paesi esteri;19101.0;1492.0;20593.0
Treviso;2014-03;Italia;26727.0;6857.0;33584.0
Treviso;2014-03;Paesi esteri;22672.0;2400.0;25072.0
Treviso;2014-04;Italia;26270.0;6967.0;33237.0
Treviso;2014-04;Paesi esteri;34215.0;4129.0;38344.0
Treviso;2014-05;Italia;33861.0;8820.0;42681.0
Treviso;2014-05;Paesi esteri;42527.0;5131.0;47658.0
Treviso;2014-06;Italia;24841.0;6237.0;31078.0
Treviso;2014-06;Paesi esteri;41026.0;5246.0;46272.0
Treviso;2014-07;Italia;24465.0;6173.0;30638.0
Treviso;2014-07;Paesi esteri;50076.0;6548.0;56624.0
Treviso;2014-08;Italia;16348.0;5273.0;21621.0
Treviso;2014-08;Paesi esteri;45459.0;6129.0;51588.0
Treviso;2014-09;Italia;27388.0;6985.0;34373.0
Treviso;2014-09;Paesi esteri;42471.0;5721.0;48192.0
Treviso;2014-10;Italia;29102.0;7172.0;36274.0
Treviso;2014-10;Paesi esteri;35139.0;4686.0;39825.0
Treviso;2014-11;Italia;24190.0;6012.0;30202.0
Treviso;2014-11;Paesi esteri;17368.0;1886.0;19254.0
Treviso;2014-12;Italia;24565.0;5584.0;30149.0
Treviso;2014-12;Paesi esteri;17667.0;1746.0;19413.0
Treviso;2015-01;Italia;20909.0;4798.0;25707.0
Treviso;2015-01;Paesi esteri;12416.0;1226.0;13642.0
Treviso;2015-02;Italia;24773.0;5121.0;29894.0
Treviso;2015-02;Paesi esteri;21706.0;1742.0;23448.0
Treviso;2015-03;Italia;27893.0;6822.0;34715.0
Treviso;2015-03;Paesi esteri;23863.0;2749.0;26612.0
Treviso;2015-04;Italia;27001.0;7552.0;34553.0
Treviso;2015-04;Paesi esteri;35770.0;4427.0;40197.0
Treviso;2015-05;Italia;32534.0;8310.0;40844.0
Treviso;2015-05;Paesi esteri;47513.0;6163.0;53676.0
Treviso;2015-06;Italia;26611.0;6449.0;33060.0
Treviso;2015-06;Paesi esteri;45783.0;6037.0;51820.0
Treviso;2015-07;Italia;24062.0;6415.0;30477.0
Treviso;2015-07;Paesi esteri;55745.0;7927.0;63672.0
Treviso;2015-08;Italia;17049.0;5812.0;22861.0
Treviso;2015-08;Paesi esteri;52164.0;7291.0;59455.0
Treviso;2015-09;Italia;28221.0;7458.0;35679.0
Treviso;2015-09;Paesi esteri;48289.0;7099.0;55388.0
Treviso;2015-10;Italia;28920.0;7428.0;36348.0
Treviso;2015-10;Paesi esteri;40362.0;5466.0;45828.0
Treviso;2015-11;Italia;26365.0;6456.0;32821.0
Treviso;2015-11;Paesi esteri;20702.0;2383.0;23085.0
Treviso;2015-12;Italia;27382.0;6942.0;34324.0
Treviso;2015-12;Paesi esteri;15478.0;1780.0;17258.0
Treviso;2016-01;Italia;21737.0;5233.0;26970.0
Treviso;2016-01;Mondo;35764.0;6724.0;42488.0
Treviso;2016-01;Paesi esteri;14027.0;1491.0;15518.0
Treviso;2016-02;Italia;26171.0;6221.0;32392.0
Treviso;2016-02;Mondo;43985.0;8149.0;52134.0
Treviso;2016-02;Paesi esteri;17814.0;1928.0;19742.0
Treviso;2016-03;Italia;26595.0;7748.0;34343.0
Treviso;2016-03;Mondo;51932.0;11375.0;63307.0
Treviso;2016-03;Paesi esteri;25337.0;3627.0;28964.0
Treviso;2016-04;Italia;29137.0;8470.0;37607.0
Treviso;2016-04;Mondo;60567.0;12891.0;73458.0
Treviso;2016-04;Paesi esteri;31430.0;4421.0;35851.0
Treviso;2016-05;Italia;32375.0;7826.0;40201.0
Treviso;2016-05;Mondo;75876.0;15852.0;91728.0
Treviso;2016-05;Paesi esteri;43501.0;8026.0;51527.0
Treviso;2016-06;Italia;26137.0;7449.0;33586.0
Treviso;2016-06;Mondo;68280.0;14470.0;82750.0
Treviso;2016-06;Paesi esteri;42143.0;7021.0;49164.0
Treviso;2016-07;Italia;26715.0;7566.0;34281.0
Treviso;2016-07;Mondo;77018.0;17638.0;94656.0
Treviso;2016-07;Paesi esteri;50303.0;10072.0;60375.0
Treviso;2016-08;Italia;19524.0;7062.0;26586.0
Treviso;2016-08;Mondo;64005.0;16051.0;80056.0
Treviso;2016-08;Paesi esteri;44481.0;8989.0;53470.0
Treviso;2016-09;Italia;27941.0;7875.0;35816.0
Treviso;2016-09;Mondo;73231.0;16114.0;89345.0
Treviso;2016-09;Paesi esteri;45290.0;8239.0;53529.0
Treviso;2016-10;Italia;31365.0;9076.0;40441.0
Treviso;2016-10;Mondo;68387.0;15547.0;83934.0
Treviso;2016-10;Paesi esteri;37022.0;6471.0;43493.0
Treviso;2016-11;Italia;27644.0;7354.0;34998.0
Treviso;2016-11;Mondo;50963.0;9824.0;60787.0
Treviso;2016-11;Paesi esteri;23319.0;2470.0;25789.0
Treviso;2016-12;Italia;28884.0;7992.0;36876.0
Treviso;2016-12;Mondo;46692.0;9864.0;56556.0
Treviso;2016-12;Paesi esteri;17808.0;1872.0;19680.0
Treviso;2017-01;Italia;24967.0;6438.0;31405.0
Treviso;2017-01;Mondo;40383.0;8218.0;48601.0
Treviso;2017-01;Paesi esteri;15416.0;1780.0;17196.0
Treviso;2017-02;Italia;25571.0;6158.0;31729.0
Treviso;2017-02;Mondo;46659.0;8325.0;54984.0
Treviso;2017-02;Paesi esteri;21088.0;2167.0;23255.0
Treviso;2017-03;Italia;33341.0;8762.0;42103.0
Treviso;2017-03;Mondo;60339.0;11995.0;72334.0
Treviso;2017-03;Paesi esteri;26998.0;3233.0;30231.0
Treviso;2017-04;Italia;33351.0;10857.0;44208.0
Treviso;2017-04;Mondo;72049.0;17720.0;89769.0
Treviso;2017-04;Paesi esteri;38698.0;6863.0;45561.0
Treviso;2017-05;Italia;36778.0;10806.0;47584.0
Treviso;2017-05;Mondo;80348.0;18816.0;99164.0
Treviso;2017-05;Paesi esteri;43570.0;8010.0;51580.0
Treviso;2017-06;Italia;28402.0;9002.0;37404.0
Treviso;2017-06;Mondo;77305.0;18248.0;95553.0
Treviso;2017-06;Paesi esteri;48903.0;9246.0;58149.0
Treviso;2017-07;Italia;28374.0;8791.0;37165.0
Treviso;2017-07;Mondo;83488.0;21424.0;104912.0
Treviso;2017-07;Paesi esteri;55114.0;12633.0;67747.0
Treviso;2017-08;Italia;20489.0;8682.0;29171.0
Treviso;2017-08;Mondo;69178.0;20682.0;89860.0
Treviso;2017-08;Paesi esteri;48689.0;12000.0;60689.0
Treviso;2017-09;Italia;32451.0;9937.0;42388.0
Treviso;2017-09;Mondo;80772.0;20983.0;101755.0
Treviso;2017-09;Paesi esteri;48321.0;11046.0;59367.0
Treviso;2017-10;Italia;31021.0;9305.0;40326.0
Treviso;2017-10;Mondo;73411.0;17561.0;90972.0
Treviso;2017-10;Paesi esteri;42390.0;8256.0;50646.0
Treviso;2017-11;Italia;28184.0;7766.0;35950.0
Treviso;2017-11;Mondo;53105.0;11060.0;64165.0
Treviso;2017-11;Paesi esteri;24921.0;3294.0;28215.0
Treviso;2017-12;Italia;30731.0;8624.0;39355.0
Treviso;2017-12;Mondo;51021.0;11410.0;62431.0
Treviso;2017-12;Paesi esteri;20290.0;2786.0;23076.0
Treviso;2018-01;Italia;23629.0;5961.0;29590.0
Treviso;2018-01;Mondo;40257.0;8487.0;48744.0
Treviso;2018-01;Paesi esteri;16628.0;2526.0;19154.0
Treviso;2018-02;Italia;24998.0;7195.0;32193.0
Treviso;2018-02;Mondo;49234.0;10181.0;59415.0
Treviso;2018-02;Paesi esteri;24236.0;2986.0;27222.0
Treviso;2018-03;Italia;29750.0;9105.0;38855.0
Treviso;2018-03;Mondo;58778.0;14075.0;72853.0
Treviso;2018-03;Paesi esteri;29028.0;4970.0;33998.0
Treviso;2018-04;Italia;30083.0;10774.0;40857.0
Treviso;2018-04;Mondo;68367.0;18871.0;87238.0
Treviso;2018-04;Paesi esteri;38284.0;8097.0;46381.0
Treviso;2018-05;Italia;32430.0;10212.0;42642.0
Treviso;2018-05;Mondo;81495.0;22026.0;103521.0
Treviso;2018-05;Paesi esteri;49065.0;11814.0;60879.0
Treviso;2018-06;Italia;30649.0;10251.0;40900.0
Treviso;2018-06;Mondo;82055.0;21355.0;103410.0
Treviso;2018-06;Paesi esteri;51406.0;11104.0;62510.0
Treviso;2018-07;Italia;26414.0;9347.0;35761.0
Treviso;2018-07;Mondo;82353.0;24509.0;106862.0
Treviso;2018-07;Paesi esteri;55939.0;15162.0;71101.0
Treviso;2018-08;Italia;20536.0;8994.0;29530.0
Treviso;2018-08;Mondo;68284.0;22451.0;90735.0
Treviso;2018-08;Paesi esteri;47748.0;13457.0;61205.0
Treviso;2018-09;Italia;29948.0;11084.0;41032.0
Treviso;2018-09;Mondo;80297.0;23113.0;103410.0
Treviso;2018-09;Paesi esteri;50349.0;12029.0;62378.0
Treviso;2018-10;Italia;32745.0;10966.0;43711.0
Treviso;2018-10;Mondo;75809.0;20127.0;95936.0
Treviso;2018-10;Paesi esteri;43064.0;9161.0;52225.0
Treviso;2018-11;Italia;28782.0;8520.0;37302.0
Treviso;2018-11;Mondo;55765.0;12081.0;67846.0
Treviso;2018-11;Paesi esteri;26983.0;3561.0;30544.0
Treviso;2018-12;Italia;30204.0;9887.0;40091.0
Treviso;2018-12;Mondo;51262.0;13229.0;64491.0
Treviso;2018-12;Paesi esteri;21058.0;3342.0;24400.0
Treviso;2019-01;Italia;24038.0;6649.0;30687.0
Treviso;2019-01;Mondo;42607.0;9421.0;52028.0
Treviso;2019-01;Paesi esteri;18569.0;2772.0;21341.0
Treviso;2019-02;Italia;25418.0;7011.0;32429.0
Treviso;2019-02;Mondo;48094.0;10161.0;58255.0
Treviso;2019-02;Paesi esteri;22676.0;3150.0;25826.0
Treviso;2019-03;Italia;29022.0;10059.0;39081.0
Treviso;2019-03;Mondo;58648.0;14496.0;73144.0
Treviso;2019-03;Paesi esteri;29626.0;4437.0;34063.0
Treviso;2019-04;Italia;29514.0;11102.0;40616.0
Treviso;2019-04;Mondo;68493.0;20095.0;88588.0
Treviso;2019-04;Paesi esteri;38979.0;8993.0;47972.0
Treviso;2019-05;Italia;33746.0;11163.0;44909.0
Treviso;2019-05;Mondo;78498.0;22332.0;100830.0
Treviso;2019-05;Paesi esteri;44752.0;11169.0;55921.0
Treviso;2019-06;Italia;30880.0;11227.0;42107.0
Treviso;2019-06;Mondo;81941.0;23449.0;105390.0
Treviso;2019-06;Paesi esteri;51061.0;12222.0;63283.0
Treviso;2019-07;Italia;27382.0;9774.0;37156.0
Treviso;2019-07;Mondo;81441.0;25693.0;107134.0
Treviso;2019-07;Paesi esteri;54059.0;15919.0;69978.0
Treviso;2019-08;Italia;20468.0;10144.0;30612.0
Treviso;2019-08;Mondo;64838.0;25208.0;90046.0
Treviso;2019-08;Paesi esteri;44370.0;15064.0;59434.0
Treviso;2019-09;Italia;29863.0;11484.0;41347.0
Treviso;2019-09;Mondo;76895.0;24226.0;101121.0
Treviso;2019-09;Paesi esteri;47032.0;12742.0;59774.0
Treviso;2019-10;Italia;34198.0;11896.0;46094.0
Treviso;2019-10;Mondo;78306.0;22292.0;100598.0
Treviso;2019-10;Paesi esteri;44108.0;10396.0;54504.0
Treviso;2019-11;Italia;30036.0;10271.0;40307.0
Treviso;2019-11;Mondo;55878.0;14242.0;70120.0
Treviso;2019-11;Paesi esteri;25842.0;3971.0;29813.0
Treviso;2019-12;Italia;28388.0;9866.0;38254.0
Treviso;2019-12;Mondo;47678.0;13328.0;61006.0
Treviso;2019-12;Paesi esteri;19290.0;3462.0;22752.0
Treviso;2020-01;Italia;25904.0;7760.0;33664.0
Treviso;2020-01;Mondo;45362.0;11341.0;56703.0
Treviso;2020-01;Paesi esteri;19458.0;3581.0;23039.0
Treviso;2020-02;Italia;23783.0;7305.0;31088.0
Treviso;2020-02;Mondo;37839.0;10553.0;48392.0
Treviso;2020-02;Paesi esteri;14056.0;3248.0;17304.0
Treviso;2020-03;Italia;3054.0;1411.0;4465.0
Treviso;2020-03;Mondo;3639.0;1658.0;5297.0
Treviso;2020-03;Paesi esteri;585.0;247.0;832.0
Treviso;2020-04;Italia;603.0;556.0;1159.0
Treviso;2020-04;Mondo;658.0;603.0;1261.0
Treviso;2020-04;Paesi esteri;55.0;47.0;102.0
Treviso;2020-05;Italia;3375.0;1880.0;5255.0
Treviso;2020-05;Mondo;3704.0;2002.0;5706.0
Treviso;2020-05;Paesi esteri;329.0;122.0;451.0
Treviso;2020-06;Italia;10776.0;5790.0;16566.0
Treviso;2020-06;Mondo;12778.0;7183.0;19961.0
Treviso;2020-06;Paesi esteri;2002.0;1393.0;3395.0
Treviso;2020-07;Italia;15232.0;8299.0;23531.0
Treviso;2020-07;Mondo;20529.0;13198.0;33727.0
Treviso;2020-07;Paesi esteri;5297.0;4899.0;10196.0
Treviso;2020-08;Italia;16172.0;11211.0;27383.0
Treviso;2020-08;Mondo;23289.0;17867.0;41156.0
Treviso;2020-08;Paesi esteri;7117.0;6656.0;13773.0
Treviso;2020-09;Italia;20616.0;9715.0;30331.0
Treviso;2020-09;Mondo;27818.0;15426.0;43244.0
Treviso;2020-09;Paesi esteri;7202.0;5711.0;12913.0
Treviso;2020-10;Italia;19332.0;8257.0;27589.0
Treviso;2020-10;Mondo;24349.0;11108.0;35457.0
Treviso;2020-10;Paesi esteri;5017.0;2851.0;7868.0
Treviso;2020-11;Italia;9156.0;3706.0;12862.0
Treviso;2020-11;Mondo;10340.0;4201.0;14541.0
Treviso;2020-11;Paesi esteri;1184.0;495.0;1679.0
Treviso;2020-12;Italia;8070.0;3183.0;11253.0
Treviso;2020-12;Mondo;9210.0;3525.0;12735.0
Treviso;2020-12;Paesi esteri;1140.0;342.0;1482.0
Treviso;2021-01;Italia;8245.0;2876.0;11121.0
Treviso;2021-01;Mondo;9116.0;3189.0;12305.0
Treviso;2021-01;Paesi esteri;871.0;313.0;1184.0
Treviso;2021-02;Italia;12673.0;4495.0;17168.0
Treviso;2021-02;Mondo;14026.0;5020.0;19046.0
Treviso;2021-02;Paesi esteri;1353.0;525.0;1878.0
Treviso;2021-03;Italia;11830.0;3674.0;15504.0
Treviso;2021-03;Mondo;13155.0;4123.0;17278.0
Treviso;2021-03;Paesi esteri;1325.0;449.0;1774.0
Treviso;2021-04;Italia;10468.0;3814.0;14282.0
Treviso;2021-04;Mondo;11965.0;4244.0;16209.0
Treviso;2021-04;Paesi esteri;1497.0;430.0;1927.0
Treviso;2021-05;Italia;18337.0;8168.0;26505.0
Treviso;2021-05;Mondo;21953.0;10264.0;32217.0
Treviso;2021-05;Paesi esteri;3616.0;2096.0;5712.0
Treviso;2021-06;Italia;20652.0;9858.0;30510.0
Treviso;2021-06;Mondo;28704.0;15494.0;44198.0
Treviso;2021-06;Paesi esteri;8052.0;5636.0;13688.0
Treviso;2021-07;Italia;24051.0;11973.0;36024.0
Treviso;2021-07;Mondo;38719.0;24147.0;62866.0
Treviso;2021-07;Paesi esteri;14668.0;12174.0;26842.0
Treviso;2021-08;Italia;21614.0;12862.0;34476.0
Treviso;2021-08;Mondo;40121.0;27419.0;67540.0
Treviso;2021-08;Paesi esteri;18507.0;14557.0;33064.0
Treviso;2021-09;Italia;26302.0;10546.0;36848.0
Treviso;2021-09;Mondo;43150.0;21393.0;64543.0
Treviso;2021-09;Paesi esteri;16848.0;10847.0;27695.0
Treviso;2021-10;Italia;30624.0;12567.0;43191.0
Treviso;2021-10;Mondo;45721.0;21487.0;67208.0
Treviso;2021-10;Paesi esteri;15097.0;8920.0;24017.0
Treviso;2021-11;Italia;22941.0;7066.0;30007.0
Treviso;2021-11;Mondo;31146.0;9869.0;41015.0
Treviso;2021-11;Paesi esteri;8205.0;2803.0;11008.0
Treviso;2021-12;Italia;19014.0;6395.0;25409.0
Treviso;2021-12;Mondo;24051.0;8352.0;32403.0
Treviso;2021-12;Paesi esteri;5037.0;1957.0;6994.0
Veneto;2008-01;Italia;232584.0;39636.0;272220.0
Veneto;2008-01;Paesi esteri;231734.0;30313.0;262047.0
Veneto;2008-02;Italia;263192.0;47422.0;310614.0
Veneto;2008-02;Paesi esteri;276469.0;40093.0;316562.0
Veneto;2008-03;Italia;286460.0;62900.0;349360.0
Veneto;2008-03;Paesi esteri;417936.0;69857.0;487793.0
Veneto;2008-04;Italia;323138.0;92223.0;415361.0
Veneto;2008-04;Paesi esteri;468480.0;101232.0;569712.0
Veneto;2008-05;Italia;386632.0;215795.0;602427.0
Veneto;2008-05;Paesi esteri;700384.0;298867.0;999251.0
Veneto;2008-06;Italia;380648.0;298937.0;679585.0
Veneto;2008-06;Paesi esteri;648882.0;362771.0;1011653.0
Veneto;2008-07;Italia;376112.0;276173.0;652285.0
Veneto;2008-07;Paesi esteri;797385.0;656890.0;1454275.0
Veneto;2008-08;Italia;488681.0;441763.0;930444.0
Veneto;2008-08;Paesi esteri;740839.0;654155.0;1394994.0
Veneto;2008-09;Italia;338677.0;115686.0;454363.0
Veneto;2008-09;Paesi esteri;663512.0;263392.0;926904.0
Veneto;2008-10;Italia;281233.0;44967.0;326200.0
Veneto;2008-10;Paesi esteri;524572.0;84611.0;609183.0
Veneto;2008-11;Italia;250810.0;32630.0;283440.0
Veneto;2008-11;Paesi esteri;255119.0;30208.0;285327.0
Veneto;2008-12;Italia;254304.0;61587.0;315891.0
Veneto;2008-12;Paesi esteri;195214.0;24772.0;219986.0
Veneto;2009-01;Italia;224001.0;45356.0;269357.0
Veneto;2009-01;Paesi esteri;182129.0;25560.0;207689.0
Veneto;2009-02;Italia;255634.0;45690.0;301324.0
Veneto;2009-02;Paesi esteri;249722.0;38851.0;288573.0
Veneto;2009-03;Italia;260462.0;41566.0;302028.0
Veneto;2009-03;Paesi esteri;297643.0;41223.0;338866.0
Veneto;2009-04;Italia;324419.0;112092.0;436511.0
Veneto;2009-04;Paesi esteri;503282.0;134984.0;638266.0
Veneto;2009-05;Italia;391028.0;193308.0;584336.0
Veneto;2009-05;Paesi esteri;618580.0;293527.0;912107.0
Veneto;2009-06;Italia;349114.0;273609.0;622723.0
Veneto;2009-06;Paesi esteri;646766.0;398153.0;1044919.0
Veneto;2009-07;Italia;386588.0;295612.0;682200.0
Veneto;2009-07;Paesi esteri;780127.0;665230.0;1445357.0
Veneto;2009-08;Italia;497435.0;448496.0;945931.0
Veneto;2009-08;Paesi esteri;749721.0;705377.0;1455098.0
Veneto;2009-09;Italia;352441.0;129981.0;482422.0
Veneto;2009-09;Paesi esteri;664668.0;288735.0;953403.0
Veneto;2009-10;Italia;284914.0;48326.0;333240.0
Veneto;2009-10;Paesi esteri;508711.0;92598.0;601309.0
Veneto;2009-11;Italia;239846.0;32567.0;272413.0
Veneto;2009-11;Paesi esteri;241358.0;30121.0;271479.0
Veneto;2009-12;Italia;267878.0;63360.0;331238.0
Veneto;2009-12;Paesi esteri;199687.0;24711.0;224398.0
Veneto;2010-01;Italia;232149.0;41647.0;273796.0
Veneto;2010-01;Paesi esteri;179125.0;24001.0;203126.0
Veneto;2010-02;Italia;267546.0;46887.0;314433.0
Veneto;2010-02;Paesi esteri;270580.0;37499.0;308079.0
Veneto;2010-03;Italia;269045.0;45338.0;314383.0
Veneto;2010-03;Paesi esteri;337020.0;53355.0;390375.0
Veneto;2010-04;Italia;338685.0;108485.0;447170.0
Veneto;2010-04;Paesi esteri;496218.0;110239.0;606457.0
Veneto;2010-05;Italia;349157.0;127715.0;476872.0
Veneto;2010-05;Paesi esteri;699670.0;348515.0;1048185.0
Veneto;2010-06;Italia;378030.0;288143.0;666173.0
Veneto;2010-06;Paesi esteri;696074.0;358615.0;1054689.0
Veneto;2010-07;Italia;435611.0;353111.0;788722.0
Veneto;2010-07;Paesi esteri;878361.0;741863.0;1620224.0
Veneto;2010-08;Italia;487435.0;407421.0;894856.0
Veneto;2010-08;Paesi esteri;799128.0;668867.0;1467995.0
Veneto;2010-09;Italia;348066.0;121706.0;469772.0
Veneto;2010-09;Paesi esteri;748386.0;309642.0;1058028.0
Veneto;2010-10;Italia;308640.0;56052.0;364692.0
Veneto;2010-10;Paesi esteri;572913.0;94615.0;667528.0
Veneto;2010-11;Italia;241565.0;32829.0;274394.0
Veneto;2010-11;Paesi esteri;277909.0;32485.0;310394.0
Veneto;2010-12;Italia;264956.0;59576.0;324532.0
Veneto;2010-12;Paesi esteri;211450.0;27190.0;238640.0
Veneto;2011-01;Italia;255413.0;45796.0;301209.0
Veneto;2011-01;Paesi esteri;209835.0;27136.0;236971.0
Veneto;2011-02;Italia;257860.0;43682.0;301542.0
Veneto;2011-02;Paesi esteri;269364.0;40525.0;309889.0
Veneto;2011-03;Italia;300932.0;50727.0;351659.0
Veneto;2011-03;Paesi esteri;403300.0;53846.0;457146.0
Veneto;2011-04;Italia;336105.0;121881.0;457986.0
Veneto;2011-04;Paesi esteri;632662.0;175006.0;807668.0
Veneto;2011-05;Italia;334963.0;126719.0;461682.0
Veneto;2011-05;Paesi esteri;717037.0;210800.0;927837.0
Veneto;2011-06;Italia;404960.0;295043.0;700003.0
Veneto;2011-06;Paesi esteri;868405.0;544549.0;1412954.0
Veneto;2011-07;Italia;423168.0;349856.0;773024.0
Veneto;2011-07;Paesi esteri;1009990.0;778640.0;1788630.0
Veneto;2011-08;Italia;488843.0;413380.0;902223.0
Veneto;2011-08;Paesi esteri;888748.0;681656.0;1570404.0
Veneto;2011-09;Italia;365079.0;148384.0;513463.0
Veneto;2011-09;Paesi esteri;836685.0;353359.0;1190044.0
Veneto;2011-10;Italia;313983.0;62578.0;376561.0
Veneto;2011-10;Paesi esteri;617974.0;112486.0;730460.0
Veneto;2011-11;Italia;243579.0;35644.0;279223.0
Veneto;2011-11;Paesi esteri;283407.0;37856.0;321263.0
Veneto;2011-12;Italia;273768.0;61621.0;335389.0
Veneto;2011-12;Paesi esteri;228677.0;29716.0;258393.0
Veneto;2012-01;Italia;246564.0;46174.0;292738.0
Veneto;2012-01;Paesi esteri;237578.0;30309.0;267887.0
Veneto;2012-02;Italia;244885.0;44117.0;289002.0
Veneto;2012-02;Paesi esteri;296905.0;43602.0;340507.0
Veneto;2012-03;Italia;314556.0;59259.0;373815.0
Veneto;2012-03;Paesi esteri;388432.0;64515.0;452947.0
Veneto;2012-04;Italia;327243.0;128671.0;455914.0
Veneto;2012-04;Paesi esteri;617819.0;162514.0;780333.0
Veneto;2012-05;Italia;307979.0;110854.0;418833.0
Veneto;2012-05;Paesi esteri;769720.0;336459.0;1106179.0
Veneto;2012-06;Italia;398846.0;327632.0;726478.0
Veneto;2012-06;Paesi esteri;833664.0;458765.0;1292429.0
Veneto;2012-07;Italia;394128.0;272238.0;666366.0
Veneto;2012-07;Paesi esteri;1012907.0;760121.0;1773028.0
Veneto;2012-08;Italia;475733.0;399714.0;875447.0
Veneto;2012-08;Paesi esteri;916941.0;707858.0;1624799.0
Veneto;2012-09;Italia;351967.0;140083.0;492050.0
Veneto;2012-09;Paesi esteri;853894.0;398232.0;1252126.0
Veneto;2012-10;Italia;288395.0;53982.0;342377.0
Veneto;2012-10;Paesi esteri;619079.0;116068.0;735147.0
Veneto;2012-11;Italia;273097.0;43158.0;316255.0
Veneto;2012-11;Paesi esteri;301951.0;36959.0;338910.0
Veneto;2012-12;Italia;274123.0;64623.0;338746.0
Veneto;2012-12;Paesi esteri;234357.0;31820.0;266177.0
Veneto;2013-01;Italia;227524.0;42066.0;269590.0
Veneto;2013-01;Paesi esteri;224502.0;30892.0;255394.0
Veneto;2013-02;Italia;250194.0;46849.0;297043.0
Veneto;2013-02;Paesi esteri;309015.0;43936.0;352951.0
Veneto;2013-03;Italia;302659.0;61512.0;364171.0
Veneto;2013-03;Paesi esteri;440663.0;80343.0;521006.0
Veneto;2013-04;Italia;311660.0;98112.0;409772.0
Veneto;2013-04;Paesi esteri;545994.0;126503.0;672497.0
Veneto;2013-05;Italia;300317.0;94736.0;395053.0
Veneto;2013-05;Paesi esteri;857648.0;393533.0;1251181.0
Veneto;2013-06;Italia;390122.0;308785.0;698907.0
Veneto;2013-06;Paesi esteri;845272.0;439318.0;1284590.0
Veneto;2013-07;Italia;405940.0;275455.0;681395.0
Veneto;2013-07;Paesi esteri;1037894.0;733036.0;1770930.0
Veneto;2013-08;Italia;489578.0;416496.0;906074.0
Veneto;2013-08;Paesi esteri;995006.0;774456.0;1769462.0
Veneto;2013-09;Italia;351153.0;133604.0;484757.0
Veneto;2013-09;Paesi esteri;870726.0;347228.0;1217954.0
Veneto;2013-10;Italia;286998.0;55570.0;342568.0
Veneto;2013-10;Paesi esteri;629809.0;126559.0;756368.0
Veneto;2013-11;Italia;281354.0;49564.0;330918.0
Veneto;2013-11;Paesi esteri;293055.0;41536.0;334591.0
Veneto;2013-12;Italia;269357.0;64136.0;333493.0
Veneto;2013-12;Paesi esteri;248687.0;35405.0;284092.0
Veneto;2014-01;Italia;236983.0;44878.0;281861.0
Veneto;2014-01;Paesi esteri;240192.0;34554.0;274746.0
Veneto;2014-02;Italia;256140.0;48018.0;304158.0
Veneto;2014-02;Paesi esteri;298631.0;45828.0;344459.0
Veneto;2014-03;Italia;310742.0;62845.0;373587.0
Veneto;2014-03;Paesi esteri;393524.0;59963.0;453487.0
Veneto;2014-04;Italia;345134.0;127739.0;472873.0
Veneto;2014-04;Paesi esteri;640923.0;196228.0;837151.0
Veneto;2014-05;Italia;380050.0;169897.0;549947.0
Veneto;2014-05;Paesi esteri;781649.0;272360.0;1054009.0
Veneto;2014-06;Italia;379264.0;266643.0;645907.0
Veneto;2014-06;Paesi esteri;892052.0;587360.0;1479412.0
Veneto;2014-07;Italia;387949.0;259918.0;647867.0
Veneto;2014-07;Paesi esteri;1017768.0;709267.0;1727035.0
Veneto;2014-08;Italia;475188.0;389201.0;864389.0
Veneto;2014-08;Paesi esteri;1000701.0;833229.0;1833930.0
Veneto;2014-09;Italia;341091.0;125817.0;466908.0
Veneto;2014-09;Paesi esteri;833018.0;376756.0;1209774.0
Veneto;2014-10;Italia;300430.0;61890.0;362320.0
Veneto;2014-10;Paesi esteri;611676.0;140347.0;752023.0
Veneto;2014-11;Italia;273457.0;45828.0;319285.0
Veneto;2014-11;Paesi esteri;293335.0;40924.0;334259.0
Veneto;2014-12;Italia;304263.0;71663.0;375926.0
Veneto;2014-12;Paesi esteri;258853.0;38665.0;297518.0
Veneto;2015-01;Italia;259096.0;52893.0;311989.0
Veneto;2015-01;Paesi esteri;245409.0;40023.0;285432.0
Veneto;2015-02;Italia;279527.0;55836.0;335363.0
Veneto;2015-02;Paesi esteri;328696.0;53400.0;382096.0
Veneto;2015-03;Italia;308931.0;65005.0;373936.0
Veneto;2015-03;Paesi esteri;419260.0;81885.0;501145.0
Veneto;2015-04;Italia;351981.0;127125.0;479106.0
Veneto;2015-04;Paesi esteri;615903.0;169484.0;785387.0
Veneto;2015-05;Italia;412196.0;196585.0;608781.0
Veneto;2015-05;Paesi esteri;864231.0;433856.0;1298087.0
Veneto;2015-06;Italia;390165.0;280283.0;670448.0
