Territorio;Periodo;Provenienza;Presenze Hotel;Presenze Altro;Presenze Totali
Veneto;2008-03;Italia;707454.0;325148.0;1032602.0
Veneto;2008-04;Italia;729652.0;383983.0;1113635.0
Veneto;2008-05;Italia;856137.0;888266.0;1744403.0
Veneto;2008-06;Italia;1251240.0;2304672.0;3555912.0
Veneto;2008-07;Italia;1533911.0;3085793.0;4619704.0
Veneto;2008-08;Italia;2126392.0;4368207.0;6494599.0
Veneto;2008-09;Italia;1014145.0;906036.0;1920181.0
Veneto;2008-10;Italia;683047.0;226652.0;909699.0
Veneto;2008-11;Italia;587472.0;174702.0;762174.0
Veneto;2008-12;Italia;586766.0;329949.0;916715.0
Veneto;2009-01;Italia;610852.0;324893.0;935745.0
Veneto;2009-02;Italia;605573.0;263316.0;868889.0
Veneto;2009-03;Italia;610322.0;260511.0;870833.0
Veneto;2009-04;Italia;717238.0;437036.0;1154274.0
Veneto;2009-05;Italia;859244.0;796265.0;1655509.0
Veneto;2009-06;Italia;1150338.0;2144715.0;3295053.0
Veneto;2009-07;Italia;1527289.0;3096121.0;4623410.0
Veneto;2009-08;Italia;2142736.0;4387969.0;6530705.0
Veneto;2009-09;Italia;1033017.0;965287.0;1998304.0
Veneto;2009-10;Italia;682772.0;234396.0;917168.0
Veneto;2009-11;Italia;560179.0;177225.0;737404.0
Veneto;2009-12;Italia;609589.0;343391.0;952980.0
Veneto;2010-01;Italia;624335.0;319408.0;943743.0
Veneto;2010-02;Italia;625704.0;262528.0;888232.0
Veneto;2010-03;Italia;628598.0;266589.0;895187.0
Veneto;2010-04;Italia;740822.0;414750.0;1155572.0
Veneto;2010-05;Italia;760442.0;624423.0;1384865.0
Veneto;2010-06;Italia;1163126.0;2049884.0;3213010.0
Veneto;2010-07;Italia;1584250.0;3201653.0;4785903.0
Veneto;2010-08;Italia;2089887.0;4243164.0;6333051.0
Veneto;2010-09;Italia;997421.0;893938.0;1891359.0
Veneto;2010-10;Italia;718814.0;240609.0;959423.0
Veneto;2010-11;Italia;556689.0;182790.0;739479.0
Veneto;2010-12;Italia;583607.0;324377.0;907984.0
Veneto;2011-01;Italia;675255.0;328516.0;1003771.0
Veneto;2011-02;Italia;569411.0;239872.0;809283.0
Veneto;2011-03;Italia;709403.0;285014.0;994417.0
Veneto;2011-04;Italia;733290.0;476830.0;1210120.0
Veneto;2011-05;Italia;726550.0;601229.0;1327779.0
Veneto;2011-06;Italia;1196471.0;1943515.0;3139986.0
Veneto;2011-07;Italia;1555445.0;3125721.0;4681166.0
Veneto;2011-08;Italia;2058495.0;4202190.0;6260685.0
Veneto;2011-09;Italia;1017736.0;980937.0;1998673.0
Veneto;2011-10;Italia;732940.0;273430.0;1006370.0
Veneto;2011-11;Italia;549261.0;192535.0;741796.0
Veneto;2011-12;Italia;584280.0;306563.0;890843.0
Veneto;2012-01;Italia;623359.0;317240.0;940599.0
Veneto;2012-02;Italia;559945.0;253319.0;813264.0
Veneto;2012-03;Italia;673632.0;289046.0;962678.0
Veneto;2012-04;Italia;702090.0;505241.0;1207331.0
Veneto;2012-05;Italia;647331.0;573615.0;1220946.0
Veneto;2012-06;Italia;1069973.0;1925958.0;2995931.0
Veneto;2012-07;Italia;1416974.0;2487180.0;3904154.0
Veneto;2012-08;Italia;1931043.0;3633267.0;5564310.0
Veneto;2012-09;Italia;925118.0;854152.0;1779270.0
Veneto;2012-10;Italia;639415.0;242678.0;882093.0
Veneto;2012-11;Italia;602491.0;200758.0;803249.0
Veneto;2012-12;Italia;575228.0;316403.0;891631.0
Veneto;2013-01;Italia;548315.0;282336.0;830651.0
Veneto;2013-02;Italia;534386.0;241347.0;775733.0
Veneto;2013-03;Italia;634718.0;284149.0;918867.0
Veneto;2013-04;Italia;640011.0;373038.0;1013049.0
Veneto;2013-05;Italia;598240.0;444639.0;1042879.0
Veneto;2013-06;Italia;1023328.0;1757169.0;2780497.0
Veneto;2013-07;Italia;1374457.0;2370084.0;3744541.0
Veneto;2013-08;Italia;1869592.0;3412946.0;5282538.0
Veneto;2013-09;Italia;913293.0;802405.0;1715698.0
Veneto;2013-10;Italia;634929.0;241043.0;875972.0
Veneto;2013-11;Italia;611871.0;205037.0;816908.0
Veneto;2013-12;Italia;562985.0;298652.0;861637.0
Veneto;2014-01;Italia;570169.0;286555.0;856724.0
Veneto;2014-02;Italia;536530.0;232447.0;768977.0
Veneto;2014-03;Italia;662321.0;277572.0;939893.0
Veneto;2014-04;Italia;727096.0;455986.0;1183082.0
Veneto;2014-05;Italia;755730.0;600326.0;1356056.0
Veneto;2014-06;Italia;1054346.0;1600906.0;2655252.0
Veneto;2014-07;Italia;1326495.0;2261636.0;3588131.0
Veneto;2014-08;Italia;1763154.0;3170257.0;4933411.0
Veneto;2014-09;Italia;880217.0;780352.0;1660569.0
Veneto;2014-10;Italia;655751.0;248467.0;904218.0
Veneto;2014-11;Italia;589446.0;197735.0;787181.0
Veneto;2014-12;Italia;626262.0;297497.0;923759.0
Veneto;2015-01;Italia;601803.0;283618.0;885421.0
Veneto;2015-02;Italia;571929.0;249086.0;821015.0
Veneto;2015-03;Italia;647107.0;270781.0;917888.0
Veneto;2015-04;Italia;691957.0;438190.0;1130147.0
Veneto;2015-05;Italia;804538.0;673364.0;1477902.0
Veneto;2015-06;Italia;1052549.0;1645077.0;2697626.0
Veneto;2015-07;Italia;1372699.0;2259736.0;3632435.0
Veneto;2015-08;Italia;1862742.0;3124832.0;4987574.0
Veneto;2015-09;Italia;936302.0;795389.0;1731691.0
Veneto;2015-10;Italia;677964.0;260942.0;938906.0
Veneto;2015-11;Italia;609642.0;218306.0;827948.0
Veneto;2015-12;Italia;678808.0;316075.0;994883.0
Veneto;2016-01;Italia;660287.0;299685.0;959972.0
Veneto;2016-02;Italia;632406.0;274687.0;907093.0
Veneto;2016-03;Italia;721056.0;345776.0;1066832.0
Veneto;2016-04;Italia;732438.0;420589.0;1153027.0
Veneto;2016-05;Italia;677034.0;516072.0;1193106.0
Veneto;2016-06;Italia;1115106.0;1587140.0;2702246.0
Veneto;2016-07;Italia;1432986.0;2212986.0;3645972.0
Veneto;2016-08;Italia;1921713.0;2967696.0;4889409.0
Veneto;2016-09;Italia;1055830.0;853392.0;1909222.0
Veneto;2016-10;Italia;784765.0;312969.0;1097734.0
Veneto;2016-11;Italia;631577.0;234391.0;865968.0
Veneto;2016-12;Italia;694722.0;345424.0;1040146.0
Veneto;2017-01;Italia;679861.0;325286.0;1005147.0
Veneto;2017-02;Italia;627984.0;285822.0;913806.0
Veneto;2017-03;Italia;701338.0;298053.0;999391.0
Veneto;2017-04;Italia;865602.0;626415.0;1492017.0
Veneto;2017-05;Italia;741909.0;555520.0;1297429.0
Veneto;2017-06;Italia;1164425.0;1652443.0;2816868.0
Veneto;2017-07;Italia;1413129.0;2236217.0;3649346.0
Veneto;2017-08;Italia;1915746.0;2954625.0;4870371.0
Veneto;2017-09;Italia;1001134.0;845108.0;1846242.0
Veneto;2017-10;Italia;751266.0;335817.0;1087083.0
Veneto;2017-11;Italia;666754.0;273608.0;940362.0
Veneto;2017-12;Italia;776649.0;389213.0;1165862.0
Veneto;2018-01;Italia;678971.0;325794.0;1004765.0
Veneto;2018-02;Italia;650939.0;302179.0;953118.0
Veneto;2018-03;Italia;701033.0;338818.0;1039851.0
Veneto;2018-04;Italia;862710.0;663043.0;1525753.0
Veneto;2018-05;Italia;746412.0;610807.0;1357219.0
Veneto;2018-06;Italia;1199273.0;1721484.0;2920757.0
Veneto;2018-07;Italia;1384706.0;2091295.0;3476001.0
Veneto;2018-08;Italia;1869275.0;2840602.0;4709877.0
Veneto;2018-09;Italia;1056520.0;968607.0;2025127.0
Veneto;2018-10;Italia;763508.0;364156.0;1127664.0
Veneto;2018-11;Italia;734443.0;314348.0;1048791.0
Veneto;2018-12;Italia;755606.0;402414.0;1158020.0
Veneto;2019-01;Italia;654695.0;340618.0;995313.0
Veneto;2019-02;Italia;615472.0;308294.0;923766.0
Veneto;2019-03;Italia;755155.0;375632.0;1130787.0
Veneto;2019-04;Italia;858488.0;711041.0;1569529.0
Veneto;2019-05;Italia;743116.0;650893.0;1394009.0
Veneto;2019-06;Italia;1185459.0;1720514.0;2905973.0
Veneto;2019-07;Italia;1427265.0;2189429.0;3616694.0
Veneto;2019-08;Italia;1938836.0;3072315.0;5011151.0
Veneto;2019-09;Italia;1054028.0;983089.0;2037117.0
Veneto;2019-10;Italia;786077.0;425798.0;1211875.0
Veneto;2019-11;Italia;760130.0;367843.0;1127973.0
Veneto;2019-12;Italia;727325.0;416488.0;1143813.0
Veneto;2020-01;Italia;706377.0;394330.0;1100707.0
Veneto;2020-02;Italia;616742.0;363157.0;979899.0
Veneto;2020-03;Italia;123800.0;188727.0;312527.0
Veneto;2020-04;Italia;37452.0;119519.0;156971.0
Veneto;2020-05;Italia;109927.0;194944.0;304871.0
Veneto;2020-06;Italia;554804.0;1071499.0;1626303.0
Veneto;2020-07;Italia;1248915.0;2194336.0;3443251.0
Veneto;2020-08;Italia;1949561.0;3493342.0;5442903.0
Veneto;2020-09;Italia;942906.0;1104924.0;2047830.0
Veneto;2020-10;Italia;514441.0;368009.0;882450.0
Veneto;2020-11;Italia;234151.0;246396.0;480547.0
Veneto;2020-12;Italia;207219.0;244876.0;452095.0
Veneto;2021-01;Italia;183443.0;234070.0;417513.0
Veneto;2021-02;Italia;323814.0;282884.0;606698.0
Veneto;2021-03;Italia;255332.0;259914.0;515246.0
Veneto;2021-04;Italia;258537.0;251399.0;509936.0
Veneto;2021-05;Italia;575436.0;611829.0;1187265.0
Veneto;2021-06;Italia;1150749.0;1871617.0;3022366.0
Veneto;2021-07;Italia;1686721.0;2759346.0;4446067.0
Veneto;2021-08;Italia;2243065.0;3458102.0;5701167.0
Veneto;2021-09;Italia;1241618.0;1314729.0;2556347.0
Veneto;2021-10;Italia;904628.0;573627.0;1478255.0
Veneto;2021-11;Italia;667002.0;324716.0;991718.0
Veneto;2021-12;Italia;631349.0;280635.0;911984.0
Veneto;2016-01;Mondo;1321721.0;474863.0;1796584.0
Veneto;2016-02;Mondo;1446854.0;506110.0;1952964.0
Veneto;2016-03;Mondo;1911795.0;783510.0;2695305.0
Veneto;2016-04;Mondo;2111535.0;1061165.0;3172700.0
Veneto;2016-05;Mondo;2938844.0;2966073.0;5904917.0
Veneto;2016-06;Mondo;3527061.0;4274029.0;7801090.0
Veneto;2016-07;Mondo;4860180.0;7889812.0;12749992.0
Veneto;2016-08;Mondo;5196661.0;9177067.0;14373728.0
Veneto;2016-09;Mondo;3747257.0;4035174.0;7782431.0
Veneto;2016-10;Mondo;2409200.0;1047807.0;3457007.0
Veneto;2016-11;Mondo;1416624.0;430592.0;1847216.0
Veneto;2016-12;Mondo;1325187.0;533238.0;1858425.0
Veneto;2017-01;Mondo;1362693.0;530597.0;1893290.0
Veneto;2017-02;Mondo;1466394.0;554868.0;2021262.0
Veneto;2017-03;Mondo;1759444.0;593923.0;2353367.0
Veneto;2017-04;Mondo;2598325.0;1791371.0;4389696.0
Veneto;2017-05;Mondo;2815527.0;2170181.0;4985708.0
Veneto;2017-06;Mondo;3976902.0;5955508.0;9932410.0
Veneto;2017-07;Mondo;4861856.0;8513920.0;13375776.0
Veneto;2017-08;Mondo;5186746.0;9348338.0;14535084.0
Veneto;2017-09;Mondo;3684452.0;4206737.0;7891189.0
Veneto;2017-10;Mondo;2437207.0;1254887.0;3692094.0
Veneto;2017-11;Mondo;1485755.0;555160.0;2040915.0
Veneto;2017-12;Mondo;1442235.0;631068.0;2073303.0
Veneto;2018-01;Mondo;1405385.0;576131.0;1981516.0
Veneto;2018-02;Mondo;1530533.0;610909.0;2141442.0
Veneto;2018-03;Mondo;1911554.0;858619.0;2770173.0
Veneto;2018-04;Mondo;2438466.0;1604830.0;4043296.0
Veneto;2018-05;Mondo;3055781.0;3541946.0;6597727.0
Veneto;2018-06;Mondo;3840241.0;4975844.0;8816085.0
Veneto;2018-07;Mondo;4745873.0;8272180.0;13018053.0
Veneto;2018-08;Mondo;5006016.0;8999237.0;14005253.0
Veneto;2018-09;Mondo;3683976.0;4164324.0;7848300.0
Veneto;2018-10;Mondo;2415074.0;1350085.0;3765159.0
Veneto;2018-11;Mondo;1537290.0;606410.0;2143700.0
Veneto;2018-12;Mondo;1425090.0;673300.0;2098390.0
Veneto;2019-01;Mondo;1340707.0;618938.0;1959645.0
Veneto;2019-02;Mondo;1426216.0;642805.0;2069021.0
Veneto;2019-03;Mondo;1876518.0;810325.0;2686843.0
Veneto;2019-04;Mondo;2492331.0;2094034.0;4586365.0
Veneto;2019-05;Mondo;2788248.0;2521843.0;5310091.0
Veneto;2019-06;Mondo;4029018.0;6322440.0;10351458.0
Veneto;2019-07;Mondo;4703229.0;8465029.0;13168258.0
Veneto;2019-08;Mondo;5083421.0;9457956.0;14541377.0
Veneto;2019-09;Mondo;3661353.0;4401091.0;8062444.0
Veneto;2019-10;Mondo;2504016.0;1654172.0;4158188.0
Veneto;2019-11;Mondo;1548652.0;696626.0;2245278.0
Veneto;2019-12;Mondo;1381480.0;716182.0;2097662.0
Veneto;2020-01;Mondo;1413818.0;704766.0;2118584.0
Veneto;2020-02;Mondo;1369846.0;742692.0;2112538.0
Veneto;2020-03;Mondo;187892.0;248845.0;436737.0
Veneto;2020-04;Mondo;45532.0;150276.0;195808.0
Veneto;2020-05;Mondo;123565.0;228439.0;352004.0
Veneto;2020-06;Mondo;742576.0;1433413.0;2175989.0
Veneto;2020-07;Mondo;2135123.0;4149286.0;6284409.0
Veneto;2020-08;Mondo;3367266.0;7106809.0;10474075.0
Veneto;2020-09;Mondo;2054731.0;3433480.0;5488211.0
Veneto;2020-10;Mondo;896400.0;821465.0;1717865.0
Veneto;2020-11;Mondo;295060.0;304932.0;599992.0
Veneto;2020-12;Mondo;244845.0;290894.0;535739.0
Veneto;2021-01;Mondo;215579.0;273650.0;489229.0
Veneto;2021-02;Mondo;390259.0;332096.0;722355.0
Veneto;2021-03;Mondo;307337.0;308451.0;615788.0
Veneto;2021-04;Mondo;307348.0;299499.0;606847.0
Veneto;2021-05;Mondo;847394.0;1350422.0;2197816.0
Veneto;2021-06;Mondo;2188923.0;3690134.0;5879057.0
Veneto;2021-07;Mondo;3814559.0;7210702.0;11025261.0
Veneto;2021-08;Mondo;4904206.0;9442460.0;14346666.0
Veneto;2021-09;Mondo;3223266.0;4859664.0;8082930.0
Veneto;2021-10;Mondo;1989688.0;1591029.0;3580717.0
Veneto;2021-11;Mondo;1125559.0;574531.0;1700090.0
Veneto;2021-12;Mondo;958213.0;432885.0;1391098.0
Veneto;2008-01;Paesi esteri;630230.0;140383.0;770613.0
Veneto;2008-02;Paesi esteri;739191.0;175914.0;915105.0
Veneto;2008-03;Paesi esteri;1125625.0;296382.0;1422007.0
Veneto;2008-04;Paesi esteri;1214808.0;425602.0;1640410.0
Veneto;2008-05;Paesi esteri;1950950.0;1727810.0;3678760.0
Veneto;2008-06;Paesi esteri;1973429.0;2298908.0;4272337.0
Veneto;2008-07;Paesi esteri;2665287.0;5610288.0;8275575.0
Veneto;2008-08;Paesi esteri;2400232.0;4914620.0;7314852.0
Veneto;2008-09;Paesi esteri;2039708.0;2242768.0;4282476.0
Veneto;2008-10;Paesi esteri;1355608.0;365337.0;1720945.0
Veneto;2008-11;Paesi esteri;643339.0;130750.0;774089.0
Veneto;2008-12;Paesi esteri;492453.0;116795.0;609248.0
Veneto;2009-01;Paesi esteri;508642.0;132074.0;640716.0
Veneto;2009-02;Paesi esteri;677327.0;172216.0;849543.0
Veneto;2009-03;Paesi esteri;824894.0;175450.0;1000344.0
Veneto;2009-04;Paesi esteri;1329333.0;593850.0;1923183.0
Veneto;2009-05;Paesi esteri;1718171.0;1430270.0;3148441.0
Veneto;2009-06;Paesi esteri;2048130.0;2960782.0;5008912.0
Veneto;2009-07;Paesi esteri;2588967.0;5413693.0;8002660.0
Veneto;2009-08;Paesi esteri;2461157.0;5285914.0;7747071.0
Veneto;2009-09;Paesi esteri;2075972.0;2480276.0;4556248.0
Veneto;2009-10;Paesi esteri;1322696.0;393888.0;1716584.0
Veneto;2009-11;Paesi esteri;608616.0;121078.0;729694.0
Veneto;2009-12;Paesi esteri;475494.0;105231.0;580725.0
Veneto;2010-01;Paesi esteri;469321.0;113096.0;582417.0
Veneto;2010-02;Paesi esteri;694914.0;157674.0;852588.0
Veneto;2010-03;Paesi esteri;900011.0;213961.0;1113972.0
Veneto;2010-04;Paesi esteri;1267814.0;483215.0;1751029.0
Veneto;2010-05;Paesi esteri;1839538.0;1938001.0;3777539.0
Veneto;2010-06;Paesi esteri;2061620.0;2551835.0;4613455.0
Veneto;2010-07;Paesi esteri;2720097.0;5480106.0;8200203.0
Veneto;2010-08;Paesi esteri;2558496.0;5445479.0;8003975.0
Veneto;2010-09;Paesi esteri;2174244.0;2490008.0;4664252.0
Veneto;2010-10;Paesi esteri;1405134.0;384024.0;1789158.0
Veneto;2010-11;Paesi esteri;643932.0;131879.0;775811.0
Veneto;2010-12;Paesi esteri;483214.0;114890.0;598104.0
Veneto;2011-01;Paesi esteri;522546.0;123688.0;646234.0
Veneto;2011-02;Paesi esteri;638934.0;164587.0;803521.0
Veneto;2011-03;Paesi esteri;1028225.0;208356.0;1236581.0
Veneto;2011-04;Paesi esteri;1529216.0;725202.0;2254418.0
Veneto;2011-05;Paesi esteri;1817362.0;1123117.0;2940479.0
Veneto;2011-06;Paesi esteri;2516633.0;3643365.0;6159998.0
Veneto;2011-07;Paesi esteri;2998257.0;5453288.0;8451545.0
Veneto;2011-08;Paesi esteri;2785718.0;5696232.0;8481950.0
Veneto;2011-09;Paesi esteri;2381213.0;2600585.0;4981798.0
Veneto;2011-10;Paesi esteri;1496099.0;458408.0;1954507.0
Veneto;2011-11;Paesi esteri;658160.0;146296.0;804456.0
Veneto;2011-12;Paesi esteri;509027.0;111901.0;620928.0
Veneto;2012-01;Paesi esteri;574519.0;135502.0;710021.0
Veneto;2012-02;Paesi esteri;741927.0;188068.0;929995.0
Veneto;2012-03;Paesi esteri;956769.0;221058.0;1177827.0
Veneto;2012-04;Paesi esteri;1504502.0;673275.0;2177777.0
Veneto;2012-05;Paesi esteri;1973817.0;1826216.0;3800033.0
Veneto;2012-06;Paesi esteri;2339220.0;2972669.0;5311889.0
Veneto;2012-07;Paesi esteri;3076522.0;5865980.0;8942502.0
Veneto;2012-08;Paesi esteri;2902885.0;5793639.0;8696524.0
Veneto;2012-09;Paesi esteri;2442947.0;2746831.0;5189778.0
Veneto;2012-10;Paesi esteri;1474058.0;490064.0;1964122.0
Veneto;2012-11;Paesi esteri;687607.0;147439.0;835046.0
Veneto;2012-12;Paesi esteri;524227.0;127634.0;651861.0
Veneto;2013-01;Paesi esteri;557661.0;141107.0;698768.0
Veneto;2013-02;Paesi esteri;739931.0;181398.0;921329.0
Veneto;2013-03;Paesi esteri;1076261.0;292322.0;1368583.0
Veneto;2013-04;Paesi esteri;1269206.0;480646.0;1749852.0
Veneto;2013-05;Paesi esteri;2163971.0;2320559.0;4484530.0
Veneto;2013-06;Paesi esteri;2348877.0;2604522.0;4953399.0
Veneto;2013-07;Paesi esteri;3178221.0;5885226.0;9063447.0
Veneto;2013-08;Paesi esteri;3058618.0;5795935.0;8854553.0
Veneto;2013-09;Paesi esteri;2486572.0;2752284.0;5238856.0
Veneto;2013-10;Paesi esteri;1497053.0;520230.0;2017283.0
Veneto;2013-11;Paesi esteri;673165.0;162141.0;835306.0
Veneto;2013-12;Paesi esteri;549447.0;141935.0;691382.0
Veneto;2014-01;Paesi esteri;589796.0;159504.0;749300.0
Veneto;2014-02;Paesi esteri;709234.0;171451.0;880685.0
Veneto;2014-03;Paesi esteri;988639.0;212412.0;1201051.0
Veneto;2014-04;Paesi esteri;1531963.0;795356.0;2327319.0
Veneto;2014-05;Paesi esteri;1968958.0;1315653.0;3284611.0
Veneto;2014-06;Paesi esteri;2556610.0;3796641.0;6353251.0
Veneto;2014-07;Paesi esteri;3055237.0;5353310.0;8408547.0
Veneto;2014-08;Paesi esteri;3073077.0;6017724.0;9090801.0
Veneto;2014-09;Paesi esteri;2442406.0;2993868.0;5436274.0
Veneto;2014-10;Paesi esteri;1478203.0;548631.0;2026834.0
Veneto;2014-11;Paesi esteri;682168.0;137317.0;819485.0
Veneto;2014-12;Paesi esteri;597189.0;130657.0;727846.0
Veneto;2015-01;Paesi esteri;614363.0;152580.0;766943.0
Veneto;2015-02;Paesi esteri;787847.0;199030.0;986877.0
Veneto;2015-03;Paesi esteri;1008639.0;268798.0;1277437.0
Veneto;2015-04;Paesi esteri;1454715.0;695934.0;2150649.0
Veneto;2015-05;Paesi esteri;2151529.0;2092693.0;4244222.0
Veneto;2015-06;Paesi esteri;2525444.0;3010097.0;5535541.0
Veneto;2015-07;Paesi esteri;3225019.0;5428420.0;8653439.0
Veneto;2015-08;Paesi esteri;3184261.0;5866146.0;9050407.0
Veneto;2015-09;Paesi esteri;2600799.0;3113389.0;5714188.0
Veneto;2015-10;Paesi esteri;1567434.0;601342.0;2168776.0
Veneto;2015-11;Paesi esteri;743435.0;173960.0;917395.0
Veneto;2015-12;Paesi esteri;597857.0;150007.0;747864.0
Veneto;2016-01;Paesi esteri;661434.0;175178.0;836612.0
Veneto;2016-02;Paesi esteri;814448.0;231423.0;1045871.0
Veneto;2016-03;Paesi esteri;1190739.0;437734.0;1628473.0
Veneto;2016-04;Paesi esteri;1379097.0;640576.0;2019673.0
Veneto;2016-05;Paesi esteri;2261810.0;2450001.0;4711811.0
Veneto;2016-06;Paesi esteri;2411955.0;2686889.0;5098844.0
Veneto;2016-07;Paesi esteri;3427194.0;5676826.0;9104020.0
Veneto;2016-08;Paesi esteri;3274948.0;6209371.0;9484319.0
Veneto;2016-09;Paesi esteri;2691427.0;3181782.0;5873209.0
Veneto;2016-10;Paesi esteri;1624435.0;734838.0;2359273.0
Veneto;2016-11;Paesi esteri;785047.0;196201.0;981248.0
Veneto;2016-12;Paesi esteri;630465.0;187814.0;818279.0
Veneto;2017-01;Paesi esteri;682832.0;205311.0;888143.0
Veneto;2017-02;Paesi esteri;838410.0;269046.0;1107456.0
Veneto;2017-03;Paesi esteri;1058106.0;295870.0;1353976.0
Veneto;2017-04;Paesi esteri;1732723.0;1164956.0;2897679.0
Veneto;2017-05;Paesi esteri;2073618.0;1614661.0;3688279.0
Veneto;2017-06;Paesi esteri;2812477.0;4303065.0;7115542.0
Veneto;2017-07;Paesi esteri;3448727.0;6277703.0;9726430.0
Veneto;2017-08;Paesi esteri;3271000.0;6393713.0;9664713.0
Veneto;2017-09;Paesi esteri;2683318.0;3361629.0;6044947.0
Veneto;2017-10;Paesi esteri;1685941.0;919070.0;2605011.0
Veneto;2017-11;Paesi esteri;819001.0;281552.0;1100553.0
Veneto;2017-12;Paesi esteri;665586.0;241855.0;907441.0
Veneto;2018-01;Paesi esteri;726414.0;250337.0;976751.0
Veneto;2018-02;Paesi esteri;879594.0;308730.0;1188324.0
Veneto;2018-03;Paesi esteri;1210521.0;519801.0;1730322.0
Veneto;2018-04;Paesi esteri;1575756.0;941787.0;2517543.0
Veneto;2018-05;Paesi esteri;2309369.0;2931139.0;5240508.0
Veneto;2018-06;Paesi esteri;2640968.0;3254360.0;5895328.0
Veneto;2018-07;Paesi esteri;3361167.0;6180885.0;9542052.0
Veneto;2018-08;Paesi esteri;3136741.0;6158635.0;9295376.0
Veneto;2018-09;Paesi esteri;2627456.0;3195717.0;5823173.0
Veneto;2018-10;Paesi esteri;1651566.0;985929.0;2637495.0
Veneto;2018-11;Paesi esteri;802847.0;292062.0;1094909.0
Veneto;2018-12;Paesi esteri;669484.0;270886.0;940370.0
Veneto;2019-01;Paesi esteri;686012.0;278320.0;964332.0
Veneto;2019-02;Paesi esteri;810744.0;334511.0;1145255.0
Veneto;2019-03;Paesi esteri;1121363.0;434693.0;1556056.0
Veneto;2019-04;Paesi esteri;1633843.0;1382993.0;3016836.0
Veneto;2019-05;Paesi esteri;2045132.0;1870950.0;3916082.0
Veneto;2019-06;Paesi esteri;2843559.0;4601926.0;7445485.0
Veneto;2019-07;Paesi esteri;3275964.0;6275600.0;9551564.0
Veneto;2019-08;Paesi esteri;3144585.0;6385641.0;9530226.0
Veneto;2019-09;Paesi esteri;2607325.0;3418002.0;6025327.0
Veneto;2019-10;Paesi esteri;1717939.0;1228374.0;2946313.0
Veneto;2019-11;Paesi esteri;788522.0;328783.0;1117305.0
Veneto;2019-12;Paesi esteri;654155.0;299694.0;953849.0
Veneto;2020-01;Paesi esteri;707441.0;310436.0;1017877.0
Veneto;2020-02;Paesi esteri;753104.0;379535.0;1132639.0
Veneto;2020-03;Paesi esteri;64092.0;60118.0;124210.0
Veneto;2020-04;Paesi esteri;8080.0;30757.0;38837.0
Veneto;2020-05;Paesi esteri;13638.0;33495.0;47133.0
Veneto;2020-06;Paesi esteri;187772.0;361914.0;549686.0
Veneto;2020-07;Paesi esteri;886208.0;1954950.0;2841158.0
Veneto;2020-08;Paesi esteri;1417705.0;3613467.0;5031172.0
Veneto;2020-09;Paesi esteri;1111825.0;2328556.0;3440381.0
Veneto;2020-10;Paesi esteri;381959.0;453456.0;835415.0
Veneto;2020-11;Paesi esteri;60909.0;58536.0;119445.0
Veneto;2020-12;Paesi esteri;37626.0;46018.0;83644.0
Veneto;2021-01;Paesi esteri;32136.0;39580.0;71716.0
Veneto;2021-02;Paesi esteri;66445.0;49212.0;115657.0
Veneto;2021-03;Paesi esteri;52005.0;48537.0;100542.0
Veneto;2021-04;Paesi esteri;48811.0;48100.0;96911.0
Veneto;2021-05;Paesi esteri;271958.0;738593.0;1010551.0
Veneto;2021-06;Paesi esteri;1038174.0;1818517.0;2856691.0
Veneto;2021-07;Paesi esteri;2127838.0;4451356.0;6579194.0
Veneto;2021-08;Paesi esteri;2661141.0;5984358.0;8645499.0
Veneto;2021-09;Paesi esteri;1981648.0;3544935.0;5526583.0
Veneto;2021-10;Paesi esteri;1085060.0;1017402.0;2102462.0
Veneto;2021-11;Paesi esteri;458557.0;249815.0;708372.0
Veneto;2021-12;Paesi esteri;326864.0;152250.0;479114.0
Venezia;2008-01;Italia;102801.0;37124.0;139925.0
Venezia;2008-02;Italia;123574.0;43288.0;166862.0
Venezia;2008-03;Italia;159566.0;57998.0;217564.0
Venezia;2008-04;Italia;220153.0;103671.0;323824.0
Venezia;2008-05;Italia;291694.0;358081.0;649775.0
Venezia;2008-06;Italia;699625.0;1661736.0;2361361.0
Venezia;2008-07;Italia;767492.0;1923296.0;2690788.0
Venezia;2008-08;Italia;1087590.0;2558009.0;3645599.0
Venezia;2008-09;Italia;348109.0;447317.0;795426.0
Venezia;2008-10;Italia;148063.0;55007.0;203070.0
Venezia;2008-11;Italia;122409.0;45178.0;167587.0
Venezia;2008-12;Italia;103753.0;48273.0;152026.0
Venezia;2009-01;Italia;95335.0;37656.0;132991.0
Venezia;2009-02;Italia;120624.0;46583.0;167207.0
Venezia;2009-03;Italia;135382.0;48481.0;183863.0
Venezia;2009-04;Italia;209146.0;129805.0;338951.0
Venezia;2009-05;Italia;324638.0;406931.0;731569.0
Venezia;2009-06;Italia;645533.0;1518202.0;2163735.0
Venezia;2009-07;Italia;790412.0;1964785.0;2755197.0
Venezia;2009-08;Italia;1108959.0;2555792.0;3664751.0
Venezia;2009-09;Italia;378446.0;494253.0;872699.0
Venezia;2009-10;Italia;152889.0;51916.0;204805.0
Venezia;2009-11;Italia;112655.0;43165.0;155820.0
Venezia;2009-12;Italia;112658.0;49548.0;162206.0
Venezia;2010-01;Italia;91403.0;34864.0;126267.0
Venezia;2010-02;Italia;114284.0;42296.0;156580.0
Venezia;2010-03;Italia;134416.0;43533.0;177949.0
